   0.00000000       6.93999988E-04
   6.23199940E-02  0.275620997    
   7.03999996E-02  0.290847003    
   7.84800053E-02  0.303994000    
   9.34799910E-02  0.326826006    
  0.156379998      0.371037990    
  0.226200014      0.330015004    
  0.234279990      0.323069990    
  0.499720007       2.52889991E-02
  0.804962039     -0.318989992    
  0.859781027     -0.427190006    
  0.906520009     -0.515269995    
  0.945181966     -0.392030001    
  0.953260005     -0.336620003    
  0.961338997     -0.277740002    
  0.968840003     -0.214019999    
   1.00000000      -6.20705986    
