   0.00000000      -8.80000007E-04
  0.172950000     -0.383690000    
  0.102600008     -0.297250003    
  0.282059997     -0.277880013    
   7.10900128E-02 -0.222269997    
   6.37100041E-02 -0.201979995    
   5.56699932E-02 -0.181700006    
  0.453410000     -0.106799997    
  0.501598001      -6.09400012E-02
  0.618732989       5.72169982E-02
  0.735193014      0.186848998    
  0.852315009      0.333238989    
  0.954039991      0.466401011    
  0.961385965      0.511381984    
  0.969392002      0.574883997    
  0.976719022      0.659554005    
   1.00000000      0.999117970    
